órgão,Subordinado a,Montante,Ano
POLICLINICA MILITAR DE PORTO ALEGRE,Ministério da Defesa,93351,2017
5 REGIMENTO DE CAVALARIA MECANIZADO,Ministério da Defesa,2078,2014
5 REGIMENTO DE CAVALARIA MECANIZADO,Ministério da Defesa,2470,2015
5 REGIMENTO DE CAVALARIA MECANIZADO,Ministério da Defesa,1088,2016
29 BATALHAO DE INFANTARIA BLINDADO,Ministério da Defesa,542,2016
CMDO 3 DIVISAO DE EXERCITO,Ministério da Defesa,149,2011
HOSPITAL DE GUARNICAO DE SANTA MARIA,Ministério da Defesa,51896,2011
HOSPITAL DE GUARNICAO DE SANTA MARIA,Ministério da Defesa,75134,2012
HOSPITAL DE GUARNICAO DE SANTA MARIA,Ministério da Defesa,38718,2013
HOSPITAL DE GUARNICAO DE SANTA MARIA,Ministério da Defesa,84498,2014
HOSPITAL DE GUARNICAO DE SANTA MARIA,Ministério da Defesa,41807,2015
HOSPITAL DE GUARNICAO DE SANTA MARIA,Ministério da Defesa,43699,2016
HOSPITAL DE GUARNICAO DE SANTA MARIA,Ministério da Defesa,25611,2017
9 BATALHAO LOGISTICO,Ministério da Defesa,3392,2014
HOSPITAL DE GUARNICAO DE SANTIAGO,Ministério da Defesa,11140,2011
HOSPITAL DE GUARNICAO DE SANTIAGO,Ministério da Defesa,18938,2012
HOSPITAL DE GUARNICAO DE SANTIAGO,Ministério da Defesa,8838,2013
HOSPITAL DE GUARNICAO DE SANTIAGO,Ministério da Defesa,20889,2014
HOSPITAL DE GUARNICAO DE SANTIAGO,Ministério da Defesa,15032,2015
HOSPITAL DE GUARNICAO DE SANTIAGO,Ministério da Defesa,7442,2016
HOSPITAL DE GUARNICAO DE SANTIAGO,Ministério da Defesa,57820,2017
2 REGIMENTO DE CAVALARIA MECANIZADO,Ministério da Defesa,1421,2012
2 REGIMENTO DE CAVALARIA MECANIZADO,Ministério da Defesa,837,2013
2 REGIMENTO DE CAVALARIA MECANIZADO,Ministério da Defesa,53,2015
4 REGIMENTO DE CAVALARIA BLINDADO,Ministério da Defesa,51,2011
4 REGIMENTO DE CAVALARIA BLINDADO,Ministério da Defesa,232,2013
19 BATALHAO DE INFANTARIA MOTORIZADO,Ministério da Defesa,1915,2012
7 REGIMENTO DE CAVALARIA MECANIZADO,Ministério da Defesa,30,2011
7 REGIMENTO DE CAVALARIA MECANIZADO,Ministério da Defesa,675,2013
COMANDO 2 BRIGADA DE CAVALARIA MECANIZADA,Ministério da Defesa,1908,2011
COMANDO 2 BRIGADA DE CAVALARIA MECANIZADA,Ministério da Defesa,4895,2012
COMANDO 2 BRIGADA DE CAVALARIA MECANIZADA,Ministério da Defesa,893,2013
COMANDO 2 BRIGADA DE CAVALARIA MECANIZADA,Ministério da Defesa,3092,2014
COMANDO 2 BRIGADA DE CAVALARIA MECANIZADA,Ministério da Defesa,6141,2016
HOSPITAL DE GUARNICAO DE FLORIANOPOLIS,Ministério da Defesa,18103,2011
HOSPITAL DE GUARNICAO DE FLORIANOPOLIS,Ministério da Defesa,12431,2012
HOSPITAL DE GUARNICAO DE FLORIANOPOLIS,Ministério da Defesa,6112,2013
HOSPITAL DE GUARNICAO DE FLORIANOPOLIS,Ministério da Defesa,14661,2014
HOSPITAL DE GUARNICAO DE FLORIANOPOLIS,Ministério da Defesa,7572,2015
HOSPITAL DE GUARNICAO DE FLORIANOPOLIS,Ministério da Defesa,21540,2016
HOSPITAL DE GUARNICAO DE FLORIANOPOLIS,Ministério da Defesa,63088,2017
14 REGIMENTO DE CAVALARIA MECANIZADO,Ministério da Defesa,766,2017
COMANDO/1A BRIGADA DE INFANTARIA DE SELVA,Ministério da Defesa,441,2011
COMANDO/1A BRIGADA DE INFANTARIA DE SELVA,Ministério da Defesa,12526,2012
COMANDO/1A BRIGADA DE INFANTARIA DE SELVA,Ministério da Defesa,21806,2013
PARQUE REGIONAL DE MANUTENCAO DA 9 REG.MILITA,Ministério da Defesa,322,2014
PARQUE REGIONAL DE MANUTENCAO DA 9 REG.MILITA,Ministério da Defesa,129,2015
23 BATALHAO LOGISTICO DE SELVA,Ministério da Defesa,1601,2014
23 BATALHAO LOGISTICO DE SELVA,Ministério da Defesa,844,2016
28 BATALHAO LOGISITICO,Ministério da Defesa,750,2012
28 BATALHAO LOGISITICO,Ministério da Defesa,633,2014
28 BATALHAO LOGISITICO,Ministério da Defesa,928,2015
COMANDO DO COMANDO MILITAR DO OESTE,Ministério da Defesa,138,2011
COMANDO DO COMANDO MILITAR DO OESTE,Ministério da Defesa,891,2012
COMANDO DO COMANDO MILITAR DO OESTE,Ministério da Defesa,93,2013
COMANDO DO COMANDO MILITAR DO OESTE,Ministério da Defesa,9413,2014
COMANDO DO COMANDO MILITAR DO OESTE,Ministério da Defesa,703,2017
ESCOLA DE APERFEICOAMENTO DE SARGENTOS,Ministério da Defesa,5888,2011
COMANDO DA 16A BRIGADA DE INFANTARIA DE SELVA,Ministério da Defesa,616,2011
COMANDO DA 16A BRIGADA DE INFANTARIA DE SELVA,Ministério da Defesa,113,2012
COMANDO DA 16A BRIGADA DE INFANTARIA DE SELVA,Ministério da Defesa,1188,2013
COMANDO DA 16A BRIGADA DE INFANTARIA DE SELVA,Ministério da Defesa,1823,2016
COMANDO DA 16A BRIGADA DE INFANTARIA DE SELVA,Ministério da Defesa,102,2017
HOSPITAL DE GUARN. DE S. GABRIEL DA CACHOEIRA,Ministério da Defesa,5854,2011
HOSPITAL DE GUARN. DE S. GABRIEL DA CACHOEIRA,Ministério da Defesa,17016,2012
HOSPITAL DE GUARN. DE S. GABRIEL DA CACHOEIRA,Ministério da Defesa,8134,2016
HOSPITAL DE GUARN. DE S. GABRIEL DA CACHOEIRA,Ministério da Defesa,6096,2017
UNIDADE INTEGRADA DE SAUDE MENTAL,Ministério da Defesa,64580,2011
UNIDADE INTEGRADA DE SAUDE MENTAL,Ministério da Defesa,164069,2012
UNIDADE INTEGRADA DE SAUDE MENTAL,Ministério da Defesa,53889,2013
UNIDADE INTEGRADA DE SAUDE MENTAL,Ministério da Defesa,86909,2014
UNIDADE INTEGRADA DE SAUDE MENTAL,Ministério da Defesa,31532,2015
UNIDADE INTEGRADA DE SAUDE MENTAL,Ministério da Defesa,21528,2016
UNIDADE INTEGRADA DE SAUDE MENTAL,Ministério da Defesa,746185,2017
HOSPITAL NAVAL_DE SALVADOR,Ministério da Defesa,34221,2011
HOSPITAL NAVAL_DE SALVADOR,Ministério da Defesa,28344,2012
HOSPITAL NAVAL_DE SALVADOR,Ministério da Defesa,19054,2013
HOSPITAL NAVAL_DE SALVADOR,Ministério da Defesa,92597,2014
HOSPITAL NAVAL_DE SALVADOR,Ministério da Defesa,262816,2017
HOSPITAL NAVAL DE NATAL,Ministério da Defesa,17012,2011
HOSPITAL NAVAL DE NATAL,Ministério da Defesa,39234,2012
HOSPITAL NAVAL DE NATAL,Ministério da Defesa,62243,2013
HOSPITAL NAVAL DE NATAL,Ministério da Defesa,23094,2014
HOSPITAL NAVAL DE NATAL,Ministério da Defesa,72411,2015
HOSPITAL NAVAL DE NATAL,Ministério da Defesa,22927,2016
HOSPITAL NAVAL DE NATAL,Ministério da Defesa,219865,2017
HOSPITAL NAVAL DE RECIFE,Ministério da Defesa,32864,2011
HOSPITAL NAVAL DE RECIFE,Ministério da Defesa,18422,2012
HOSPITAL NAVAL DE RECIFE,Ministério da Defesa,44225,2013
HOSPITAL NAVAL DE RECIFE,Ministério da Defesa,17336,2014
HOSPITAL NAVAL DE RECIFE,Ministério da Defesa,47163,2015
HOSPITAL NAVAL DE RECIFE,Ministério da Defesa,54368,2016
HOSPITAL NAVAL DE RECIFE,Ministério da Defesa,330447,2017
CENTRO DE INTENDENCIA DA MARINHA EM BELEM,Ministério da Defesa,1651,2014
HOSPITAL NAVAL DE BRASILIA,Ministério da Defesa,14300,2011
HOSPITAL NAVAL DE BRASILIA,Ministério da Defesa,35075,2012
HOSPITAL NAVAL DE BRASILIA,Ministério da Defesa,14696,2013
HOSPITAL NAVAL DE BRASILIA,Ministério da Defesa,21524,2014
HOSPITAL NAVAL DE BRASILIA,Ministério da Defesa,28152,2015
HOSPITAL NAVAL DE BRASILIA,Ministério da Defesa,5718,2016
HOSPITAL NAVAL DE BRASILIA,Ministério da Defesa,424301,2017
CENTRO DE INTEND. DA MARINHA EM S.PEDRO DA AL,Ministério da Defesa,5842,2012
CENTRO DE INTEND. DA MARINHA EM S.PEDRO DA AL,Ministério da Defesa,1241,2015
CENTRO DE INTEND. DA MARINHA EM S.PEDRO DA AL,Ministério da Defesa,2142,2016
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,12149,2011
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,4600,2012
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,23523,2013
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,4671,2014
1 BATALHAO DE INFANTARIA DE SELVA (AEROMOVEL),Ministério da Defesa,2430,2011
4 BATALHAO DE AVIAÇÃO DO EXERCITO,Ministério da Defesa,1319,2011
COMANDO DE FRONTEIRA - AMAPA E 34 BIS,Ministério da Defesa,6398,2011
COMANDO DE FRONTEIRA - AMAPA E 34 BIS,Ministério da Defesa,2997,2016
19 BATALHAO DE CACADORES,Ministério da Defesa,1222,2015
4 COMPANHIA DE GUARDA,Ministério da Defesa,760,2011
PARQUE REGIONAL DE MANUTENCAO/10,Ministério da Defesa,408,2015
16 BATALHAO LOGISTICO,Ministério da Defesa,679,2012
16 BATALHAO LOGISTICO,Ministério da Defesa,158,2016
CENTRO DE IMAGENS E INFORM.GEOGRAF.EXERCITO,Ministério da Defesa,767,2012
COLEGIO MILITAR DE RECIFE,Ministério da Defesa,570,2014
COLEGIO MILITAR DE RECIFE,Ministério da Defesa,323,2017
11 REGIMENTO DE CAVALARIA MECANIZADO,Ministério da Defesa,993,2013
11 REGIMENTO DE CAVALARIA MECANIZADO,Ministério da Defesa,820,2016
51 BATALHAO DE INFANTARIA DE SELVA,Ministério da Defesa,2678,2017
52 BATALHAO DE INFANTARIA DE SELVA,Ministério da Defesa,2010,2015
16 REGIMENTO DE CAVALARIA MECANIZADO,Ministério da Defesa,845,2014
4 BATALHAO DE COMUNICACOES DO EXERCITO,Ministério da Defesa,199,2016
32 BATALHAO DE INFANTARIA MOTORIZADO,Ministério da Defesa,476,2015
10 BATALHAO LOGISTICO,Ministério da Defesa,1201,2014
3 GRUPO DE ARTILHARIA ANTIAEREA,Ministério da Defesa,2335,2012
3 GRUPO DE ARTILHARIA ANTIAEREA,Ministério da Defesa,1276,2017
HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,Ministério da Defesa,300141,2011
HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,Ministério da Defesa,308576,2012
HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,Ministério da Defesa,54100,2013
HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,Ministério da Defesa,82784,2014
HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,Ministério da Defesa,317496,2015
HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,Ministério da Defesa,184313,2016
HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,Ministério da Defesa,517534,2017
4 REGIMENTO DE CARRROS DE COMBATE,Ministério da Defesa,75,2011
4 REGIMENTO DE CARRROS DE COMBATE,Ministério da Defesa,495,2012
4 REGIMENTO DE CARRROS DE COMBATE,Ministério da Defesa,265,2013
3 GRUPO DE ARTILHARIA DE CAMPANHA/AP,Ministério da Defesa,733,2015
19 REGIMENTO DE CAVALARIA MECANIZADO,Ministério da Defesa,274,2011
19 REGIMENTO DE CAVALARIA MECANIZADO,Ministério da Defesa,1516,2012
19 REGIMENTO DE CAVALARIA MECANIZADO,Ministério da Defesa,390,2013
19 GRUPO DE ARTILHARIA DE CAMPANHA,Ministério da Defesa,38,2014
ESCOLA DE APREND.-MARINHEIROS DE PERNAMBUCO,Ministério da Defesa,2544,2011
PARQUE REGIONAL DE MANUTENCAO/12,Ministério da Defesa,145,2011
1 COMPANHIA DE INFANTARIA,Ministério da Defesa,836,2014
1 COMPANHIA DE INFANTARIA,Ministério da Defesa,97,2017
15 BATALHAO DE INFANTARIA MOTORIZADO,Ministério da Defesa,3630,2017
14 BATALHAO DE INFANTARIA MOTORIZADO,Ministério da Defesa,336,2015
14 BATALHAO DE INFANTARIA MOTORIZADO,Ministério da Defesa,420,2016
PARQUE REGIONAL DE MANUTENCAO/7,Ministério da Defesa,178,2014
5 GRUPO DE ARTILHARIA DE CAMPANHA/AP,Ministério da Defesa,2607,2014
5 REGIMENTO DE CARROS DE COMBATE,Ministério da Defesa,1491,2012
COMANDO 7 BRIGADA DE INFANTARIA MOTORIZADA,Ministério da Defesa,1025,2014
BASE DE FUZILEIROS NAVAIS DA I. DO GOVERNADOR,Ministério da Defesa,4990,2012
CENTRO PREPARACAO OFICIAIS RESERVA/RECIFE,Ministério da Defesa,930,2013
CENTRO DE ADESTRAMENTO ALM.MARQUES DE LEAO,Ministério da Defesa,20,2011
GRUPAMENTO DE FUZILEIROS NAVAIS_DE BRASILIA,Ministério da Defesa,2190,2011
DISTRITO SANIT.ESP.INDIGENA AL/SE,Ministério da Saúde,8531,2013
DISTRITO SANIT.ESP.INDIGENA AL/SE,Ministério da Saúde,772,2015
DISTRITO SANIT.ESP.INDIGENA MATO GROSSO SUL,Ministério da Saúde,7280,2016
DISTRITO SANIT.ESP.INDIGENA - PERNAMBUCO,Ministério da Saúde,2150,2012
DISTRITO SANIT.ESP.INDIGENA - PERNAMBUCO,Ministério da Saúde,18381,2013
DISTRITO SANIT.ESP.INDIGENA - PERNAMBUCO,Ministério da Saúde,22902,2014
DISTRITO SANIT.ESP.INDIGENA - PERNAMBUCO,Ministério da Saúde,11263,2015
DISTRITO SANIT.ESP.INDIGENA - LITORAL SUL,Ministério da Saúde,6037,2014
DISTRITO SANIT.ESP.INDIGENA - LITORAL SUL,Ministério da Saúde,22961,2017
DISTRITO SANIT.ESP.INDIGENA - PORTO VELHO,Ministério da Saúde,6483,2015
DISTRITO SANIT.ESP.INDIGENA - BAHIA,Ministério da Saúde,9427,2015
DISTRITO SANIT.ESP.INDIGENA - MG/ES,Ministério da Saúde,89052,2017
DISTRITO SANIT.ESP.INDIGENA - POTIGUARA,Ministério da Saúde,6515,2014
DISTRITO SANIT.ESP.INDIGENA - POTIGUARA,Ministério da Saúde,2388,2015
DISTRITO SANIT.ESP.INDIGENA - LESTE RR,Ministério da Saúde,20032,2012
DISTRITO SANIT.ESP.INDIGENA - LESTE RR,Ministério da Saúde,659,2016
DISTRITO SANIT.ESP.INDIGENA - INTERIOR SUL,Ministério da Saúde,211,2016
DISTRITO SANIT.ESP.INDIGENA - MARANHAO,Ministério da Saúde,4653,2014
DISTRITO SANIT.ESP.INDIGENA - MARANHAO,Ministério da Saúde,7046,2015
DISTRITO SANIT.ESP.INDIGENA - MARANHAO,Ministério da Saúde,5514,2017
DISTRITO SANIT.ESP.INDIGENA - ARAGUAIA,Ministério da Saúde,6643,2017
DISTRITO SANIT.ESP.INDIGENA KAIAPO MT GROSSO,Ministério da Saúde,23299,2016
DISTRITO SANIT.ESP.INDIGENA - VILHENA,Ministério da Saúde,6396,2015
DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,Ministério da Saúde,9215,2012
DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,Ministério da Saúde,45404,2013
BASE DE ADMINISTRAÇÃO E APOIO/CMP,Ministério da Saúde,4012,2016
BASE DE ADMINISTRAÇÃO E APOIO/CMP,Ministério da Saúde,3293,2017
DISTRITO SANIT.ESP.INDIGENA - ALTO RIO JURUA,Ministério da Saúde,218,2015
DISTRITO SANIT.ESP.INDIGENA - ALTO RIO JURUA,Ministério da Saúde,22,2016
DISTRITO SANIT.ESP.INDIGENA - XAVANTE,Ministério da Saúde,3082,2015
ARMJ OMPS - I APOIO DE BASE,Ministério da Saúde,1006,2013
ARMJ OMPS - I APOIO DE BASE,Ministério da Saúde,1088,2015
ARMJ OMPS - I APOIO DE BASE,Ministério da Saúde,1293,2016
DISTRITO SANIT.ESP.INDIGENA - ALTO SOLIMOES,Ministério da Saúde,15814,2016
EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES,Órgão Genérico Geratriz,151556,2013
EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES,Órgão Genérico Geratriz,564,2014
UNIFESP-HOSP. UNIVERSITARIO,Órgão Genérico Geratriz,225851,2012
UNIFESP-HOSP. UNIVERSITARIO,Órgão Genérico Geratriz,1551637,2013
UNIFESP-HOSP. UNIVERSITARIO,Órgão Genérico Geratriz,753386,2014
UNIFESP-HOSP. UNIVERSITARIO,Órgão Genérico Geratriz,437897,2015
UNIFESP-HOSP. UNIVERSITARIO,Órgão Genérico Geratriz,517581,2016
UNIFESP-HOSP. UNIVERSITARIO,Órgão Genérico Geratriz,119302,2017
GRUPAMENTO DE APOIO LOGÍSTICO,Ministério da Defesa,269,2014
EBSERH - HOSPITAL UNIVERSITARIO DO PIAUI,Órgão Genérico Geratriz,259238,2013
EBSERH - HOSPITAL UNIVERSITARIO DO PIAUI,Órgão Genérico Geratriz,130436,2014
EBSERH - HOSPITAL UNIVERSITARIO DO PIAUI,Órgão Genérico Geratriz,237627,2015
EBSERH - HOSPITAL UNIVERSITARIO DO PIAUI,Órgão Genérico Geratriz,299262,2016
EBSERH - HOSPITAL UNIVERSITARIO DO PIAUI,Órgão Genérico Geratriz,1583863,2017
HOSPITAL DE ENSINO DR WASHINGTON A. DE BARROS,Ministério da Educação,368192,2015
HOSPITAL DE ENSINO DR WASHINGTON A. DE BARROS,Ministério da Educação,387256,2016
HOSPITAL DE ENSINO DR WASHINGTON A. DE BARROS,Ministério da Educação,34720,2017
INST.NACIONAL DE INFECTOLOGIA EVANDRO CHAGAS,Ministério da Saúde,77651,2014
INST.NACIONAL DE INFECTOLOGIA EVANDRO CHAGAS,Ministério da Saúde,123388,2015
INST.NACIONAL DE INFECTOLOGIA EVANDRO CHAGAS,Ministério da Saúde,118258,2016
INST.NACIONAL DE INFECTOLOGIA EVANDRO CHAGAS,Ministério da Saúde,598141,2017
UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARA,Ministério da Educação,12871,2015
GRUPAMENTO DE APOIO DA SAUDE,Ministério da Defesa,373750,2014
GRUPAMENTO DE APOIO DA SAUDE,Ministério da Defesa,694079,2015
GRUPAMENTO DE APOIO DA SAUDE,Ministério da Defesa,325720,2016
GRUPAMENTO DE APOIO DA SAUDE,Ministério da Defesa,3049958,2017
PRO-REITORIA DE EXTENSAO,Ministério da Educação,42,2014
EBSERH - HOSPITAL UNIVERSITARIO DE BRASILIA,Órgão Genérico Geratriz,52189,2014
EBSERH - HOSPITAL UNIVERSITARIO DE BRASILIA,Órgão Genérico Geratriz,269018,2015
EBSERH - HOSPITAL UNIVERSITARIO DE BRASILIA,Órgão Genérico Geratriz,486049,2016
EBSERH - HOSPITAL UNIVERSITARIO DE BRASILIA,Órgão Genérico Geratriz,1708541,2017
EBSERH - HOSPITAL UNIVERSITARIO ANA BEZERRA,Órgão Genérico Geratriz,261,2014
EBSERH - HOSPITAL UNIVERSITARIO ANA BEZERRA,Órgão Genérico Geratriz,34737,2015
EBSERH - HOSPITAL UNIVERSITARIO ANA BEZERRA,Órgão Genérico Geratriz,24061,2016
EBSERH - HOSPITAL UNIVERSITARIO ANA BEZERRA,Órgão Genérico Geratriz,67766,2017
EBSERH - HOSPITAL UNIVERSITARIO DE NATAL,Órgão Genérico Geratriz,432575,2015
EBSERH - HOSPITAL UNIVERSITARIO DE NATAL,Órgão Genérico Geratriz,657808,2016
EBSERH - HOSPITAL UNIVERSITARIO DE NATAL,Órgão Genérico Geratriz,2103870,2017
EBSERH - MATERNIDADE JANUARIO CICCO,Órgão Genérico Geratriz,130643,2015
EBSERH - MATERNIDADE JANUARIO CICCO,Órgão Genérico Geratriz,60073,2016
EBSERH - MATERNIDADE JANUARIO CICCO,Órgão Genérico Geratriz,486083,2017
EBSERH - HOSPITAL UNIVERSITARIO DE SERGIPE,Órgão Genérico Geratriz,15643,2014
EBSERH - HOSPITAL UNIVERSITARIO DE SERGIPE,Órgão Genérico Geratriz,218760,2015
EBSERH - HOSPITAL UNIVERSITARIO DE SERGIPE,Órgão Genérico Geratriz,242993,2016
EBSERH - HOSPITAL UNIVERSITARIO DE SERGIPE,Órgão Genérico Geratriz,633332,2017
EBSERH HUSM-UFSM,Órgão Genérico Geratriz,552730,2015
EBSERH HUSM-UFSM,Órgão Genérico Geratriz,1064150,2016
EBSERH HUSM-UFSM,Órgão Genérico Geratriz,5223438,2017
EBSERH HULW-UFPB,Órgão Genérico Geratriz,35386,2015
EBSERH HULW-UFPB,Órgão Genérico Geratriz,398850,2016
EBSERH HULW-UFPB,Órgão Genérico Geratriz,1100478,2017
EBSERH HUMAP-UFMS,Órgão Genérico Geratriz,33805,2015
EBSERH HUMAP-UFMS,Órgão Genérico Geratriz,260685,2016
EBSERH HUMAP-UFMS,Órgão Genérico Geratriz,3328405,2017
GRUPAMENTO DE APOIO DOS AFONSOS,Ministério da Defesa,4892,2016
GRUPAMENTO DE APOIO DE ANAPOLIS,Ministério da Defesa,12906,2016
GRUPAMENTO DE APOIO DE ANAPOLIS,Ministério da Defesa,2784,2017
GRUPAMENTO DE APOIO DO DISTRITO FED,Ministério da Defesa,95090,2016
GRUPAMENTO DE APOIO DO DISTRITO FED,Ministério da Defesa,422400,2017
EBSERH HU-UFSCAR,Órgão Genérico Geratriz,9082,2016
EBSERH HU-UFSCAR,Órgão Genérico Geratriz,792,2017
HOSPITAL DE DOENÇAS TROPICAIS DA UFT,Órgão Genérico Geratriz,8279,2016
HOSPITAL DE DOENÇAS TROPICAIS DA UFT,Órgão Genérico Geratriz,67327,2017
EBSERH HU-UFJF,Órgão Genérico Geratriz,79063,2016
EBSERH HU-UFJF,Órgão Genérico Geratriz,1784256,2017
EBSERH HU-UFMA,Órgão Genérico Geratriz,1078653,2017
NUCLEO DO GRUPAMENTO DE APOIO DE CURITIBA,Ministério da Defesa,43185,2017
NUCLEO DO GRUPAMENTO DE APOIO DE BELEM,Ministério da Defesa,28897,2017
NUCLEO DO GRUPAMENTO DE APOIO DE CANOAS,Ministério da Defesa,207232,2017
NUCLEO DO GRUPAMENTO DE APOIO DO RECIFE,Ministério da Defesa,370317,2017
NUCLEO DO GRUPAMENTO DE APOIO DE MANAUS,Ministério da Defesa,41128,2017
NUCLEO DO GRUPAMENTO DE APOIO DE CAMPO GRANDE,Ministério da Defesa,23548,2017
GRUPAMENTO DE APOIO DE BARBACENA,Ministério da Defesa,21490,2017
GRUPAMENTO DE APOIO DE LAGOA SANTA,Ministério da Defesa,20616,2017
EBSERH HU-UNIVASF,Órgão Genérico Geratriz,753201,2017
